0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
516,515,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,514,513,499,498,317,485,484,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,1,1,1,512,500,497,1,1,1,1,1,1,451,340,435,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,199,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,43,34,33,24,23,13,0,
535,527,526,517,511,501,496,486,483,1,1,1,1,452,450,436,434,148,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,196,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,58,57,44,1,1,1,1,1,14,12,
534,523,525,518,510,502,495,487,482,474,473,463,461,453,448,437,433,420,1,407,406,389,388,13,0,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,193,0,0,0,0,0,0,0,0,0,0,0,0,149,147,148,146,0,0,0,0,0,0,0,0,104,101,0,0,80,79,78,77,76,1,1,1,56,0,0,0,0,0,0,0,11,
528,529,524,519,509,503,494,488,481,471,472,464,462,454,449,439,432,421,408,405,1,390,1,1,373,342,33,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,191,192,0,0,0,0,156,155,155,154,153,152,151,150,1,1,1,1,116,117,115,114,113,112,111,110,105,100,93,91,92,1,1,1,1,1,1,1,55,0,0,0,0,0,0,0,10,
533,530,522,520,508,504,493,489,480,475,470,465,460,455,447,438,431,422,409,403,404,391,387,1,1,1,341,340,339,1,338,318,317,305,304,77,293,280,279,0,0,0,0,0,246,0,0,0,0,207,206,117,205,190,185,182,181,158,157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,99,94,1,1,1,81,1,1,68,1,59,54,45,0,0,0,0,0,0,9,
531,532,521,506,507,505,492,490,479,476,469,466,459,456,446,440,430,423,410,401,402,392,386,374,372,1,1,1,1,337,1,321,316,1,1,1,292,1,278,266,265,0,0,247,239,240,241,242,243,244,1,1,208,189,184,183,180,159,160,161,162,163,164,165,166,167,1,1,140,141,133,132,127,126,1,122,1,119,109,106,98,95,1,1,88,82,1,1,69,67,60,53,46,42,35,32,25,22,15,8,
2,2,2,2,2,2,2,491,478,477,468,467,458,457,445,441,429,424,411,419,400,393,385,375,371,345,346,344,1,336,1,322,315,1,1,294,291,1,277,1,264,255,254,1,238,1,1,1,1,1,1,210,209,188,179,178,177,176,175,174,173,172,171,170,169,168,145,142,139,134,135,130,128,125,123,121,120,118,108,107,97,96,90,89,87,86,83,75,70,66,61,52,47,41,36,31,26,21,16,7,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,444,442,428,425,412,418,399,394,384,376,370,349,348,347,343,335,1,323,314,1,1,295,290,281,276,267,1,256,1,1,237,1,1,1,1,214,213,212,211,187,2,2,2,2,2,2,2,2,2,2,2,186,144,143,138,137,136,131,129,124,2,2,2,2,2,2,2,2,2,2,2,85,84,74,71,65,62,51,48,40,37,30,27,20,17,6,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,443,427,413,414,417,398,379,383,377,369,350,351,352,353,334,1,324,313,306,303,296,289,282,275,268,1,257,1,1,236,1,1,220,219,218,216,217,215,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,73,72,64,63,50,49,39,38,29,28,19,18,5,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,426,2,415,416,397,379,379,378,368,357,356,355,354,332,333,325,312,307,302,297,288,283,274,269,263,258,253,248,235,226,225,224,223,222,221,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,396,395,382,379,367,358,359,360,361,331,330,326,311,308,301,298,287,284,273,270,262,259,252,249,234,230,229,228,227,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,381,380,366,365,364,363,362,328,329,327,310,309,300,299,286,285,272,271,261,260,251,250,233,232,231,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,
